isbn;title_ol;title_az;reading_age;grade;cover_url
1550376659;Leslie's Journal;Allan Stratton;13 - 18 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/412Z1G85GSL.jpg
0743400771;Violet Eyes;Nicole Luiken;13 years and up;7 - 9;https://m.media-amazon.com/images/I/61kjQ6MihtL.jpg
1250053536;Reckoning;Kerry Wilkinson;13 - 18 years;10 - 12;https://m.media-amazon.com/images/I/71oFF7mqndL.jpg
0062025724;Valkyrie Rising;Ingrid Paulson;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/51XKZ4ocgwL.jpg
006134835X;Don't Call Me Ishmael;Michael Gerard Bauer;14 years and up;7 - 9;https://m.media-amazon.com/images/I/51Zp0VHsdPL.jpg
0553570080;The House of Death;Francine Pascal;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/71VGMP4JTCL.gif
0545021170;666: The Number of the Beast;Various;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/41Ls3jfuCYL.jpg
098250053X;Angel Star;Jennifer Murgia;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/61M5DgUnYIL.jpg
147892683X;Roomies;Tara Altebrando;14 - 17 years;10 - 12;https://m.media-amazon.com/images/I/51bUImMRWQL.jpg
1627794816;Flashfall;Jenny Moyer;13 - 18 years;10 - 12;https://m.media-amazon.com/images/I/A1u4Scu7CaL.jpg
125008895X;Gap Life;John Coy;12 - 18 years;10 - 12;https://m.media-amazon.com/images/I/81YPim3v7xL.jpg
043902353X;Catching Fire;Suzanne Collins;10+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51ePtMVj7SL.jpg
1934813338;Stringz;Michael Wenberg;11 - 18 years;6 - 12;https://m.media-amazon.com/images/I/91uK1aDwrOL.jpg
0545075661;Skeleton Creek;Patrick Carman;10+ years;3 - 7;https://m.media-amazon.com/images/I/51ZRvecHmNL.jpg
0670062944;Sketches;Eric Walters;11 years and up;6 - 9;https://m.media-amazon.com/images/I/A1qBl0KTiPL.jpg
1442498927;Tommy and the Order of Cosmic Champions;Anthony D. Grate;8 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/81mzWMArylL.jpg
0061455083;The Running Man;Michael Gerard Bauer;14 years and up;9 - 12;https://m.media-amazon.com/images/I/41CZESvLe+L.jpg
1427229511;Lullaby;Amanda Hocking;12 - 18 years;7 - 9;https://m.media-amazon.com/images/I/71xZSyB1a9L.jpg
0399545255;A Psalm for Lost Girls;Katie Bayerl;12 years and up;7 - 12;https://m.media-amazon.com/images/I/61JD6jbn+TL.jpg
1897187106;101 Ways to Dance;Kathy Stinson;12 - 18 years;8 - 12;https://m.media-amazon.com/images/I/81iFqmZDbVL.jpg
0062467778;The Gallery of Unfinished Girls;Lauren Karcz;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/51hd+2cPiuL.jpg
044024031X;Surface Tension;Brent Runyon;14 years and up;9 - 12;https://m.media-amazon.com/images/I/519-pZYjgcL.jpg
1935955659;Next;Kevin Waltman;14 years and up;4 - 6;https://m.media-amazon.com/images/I/71awMu-GikL.jpg
1611200091;Watch Me;Cassandra Morris;14 years and up;8 - 12;https://m.media-amazon.com/images/I/61xIsfmVNtL.jpg
1935279521;March;Gabrielle Lord;10 years and up;5 - 9;https://m.media-amazon.com/images/I/51XzwnKNtdL.jpg
0765329603;Three;Kristen Simmons;13 - 18 years;10 - 12;https://m.media-amazon.com/images/I/814nqCj4REL.jpg
076532962X;Breaking Point;Kristen Simmons;13 - 18 years;10 - 12;https://m.media-amazon.com/images/I/810cLe-JJiL.jpg
0689867042;Tithe: A Modern Faerie Tale;Holly Black;14 years and up;8 - 9;https://m.media-amazon.com/images/I/41l9FENB80L.jpg
0307220230;House Party;L. E. Blair;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51Y8-O9nGNL.jpg
0545299837;The Believing Game;Eireann Corrigan;12 years and up;7 - 9;https://m.media-amazon.com/images/I/415dJRcpGeL.jpg
1451591659;Girl in Motion: A Novel;Miriam Wenger-Landis;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/61eIT82PwUL.jpg
0689859899;My First Love and Other Disasters;Francine Pascal;9 - 14 years;7 - 9;https://m.media-amazon.com/images/I/61ktd5tZBSL.jpg
0553493868;Be Mine;Francine Pascal;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51C4A5NR79L.jpg
0425138410;Sixteen Candles;Nicholas Pine;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51OFpSvYNmL.jpg
0553493469;Close to You;Francine Pascal;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/41TEX8DKSML.jpg
0553298534;The Arrest;Francine Pascal;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/215E39KK82L.jpg
0553271768;Family Secrets;Francine Pascal;READINGAGE_MISSING_AZ;4 - 6;https://m.media-amazon.com/images/I/21TTX16KNZL.jpg
0142301094;Origins;Cate Tiernan;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/415dEcTLy8L.jpg
014230056X;The Calling;Cate Tiernan;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/41tpGwBy3xL.jpg
0142300861;Reckoning;Cate Tiernan;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51FHAYPCREL.jpg
006022634X;Cat, Herself;Mollie Hunter;9 - 12 years;4 - 6;https://m.media-amazon.com/images/I/41Nn2yqFrrL.jpg
0807537829;Jasmine Skies;Sita Brahmachari;9 - 12 years;3 - 7;https://m.media-amazon.com/images/I/61sxQb6D0UL.jpg
0142300578;Changeling;Cate Tiernan;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/41Jsi-qcb0L.jpg
1519171994;No Plain Rebel;M.C. Frank;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/51jlw2NcNmL.jpg
0061566128;Killer;Sara Shepard;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/31eyUqSCxgL.jpg
0061566152;Heartless;Sara Shepard;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/31eyUqSCxgL.jpg
1416968237;The Summer I Turned Pretty;Jenny Han;12 years and up;7 - 12;https://m.media-amazon.com/images/I/71jFg+5stLL.jpg
006208108X;This Strange and Familiar Place;Rachel Carter;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/51WrUHlumzL.jpg
0062224778;Crimson Bound;Rosamund Hodge;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/51uNmWNtNWL.jpg
1402284586;Scorched;Mari Mancusi;12 - 17 years;6 - 12;https://m.media-amazon.com/images/I/51CBRIhMcCL.jpg
054572287X;After Ever After;Jordan Sonnenblick;12 years and up;7 and up;https://m.media-amazon.com/images/I/61fs-yJIbYL.jpg
1441889760;Boys, Bears, and a Serious Pair of Hiking Boots;Abby McDonald;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/71PCnEYxU2L.jpg
0374399514;Stuck on Earth;David Klass;11 - 14 years;6 - 9;https://m.media-amazon.com/images/I/61C-8wpX6+L.jpg
0887769772;Dear George Clooney: Please Marry My Mom;Susin Nielsen;10 - 13 years;5 - 9;https://m.media-amazon.com/images/I/91c6m2Um9nL.jpg
1510710213;The Next Together;Lauren James;14 years and up;8 and up;https://m.media-amazon.com/images/I/81nfOwOgkML.jpg
1455857440;Once a Witch;Carolyn MacCullough;8+ years;7 - 10;https://m.media-amazon.com/images/I/71V0KXJ3HfL.jpg
0689850689;Listening at the Gate;Betsy James;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/41T8A0WG9FL.jpg
1475080956;Transfer Student;Laura A. H. Elliott;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/41j+DoBodFL.jpg
1442427167;Then You Were Gone;Lauren Strasnick;14 years and up;9 - 12;https://m.media-amazon.com/images/I/81lQOMbvPtL.jpg
161695261X;This is W.A.R.;Lisa Roecker;14 years and up;9 and up;https://m.media-amazon.com/images/I/51+JDckp3FL.jpg
1502379902;Beggar Magic;H. L. Burke;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/61FwEDJbQ1L.jpg
0316267147;The 100 Boxed Set;Kass Morgan;15 years and up;10 and up;https://m.media-amazon.com/images/I/51WaBS7uXmL.jpg
0312374895;White House Autumn;Ellen Emerson White;12 - 18 years;7 - 9;https://m.media-amazon.com/images/I/614k8jzPovL.jpg
0765301253;Dragon and Soldier: The Second Dragonback Adventure;Timothy Zahn;10 - 18 years;5 - 9;https://m.media-amazon.com/images/I/513mUpdxfmL.jpg
0312374909;Long Live the Queen;Ellen Emerson White;12 - 18 years;7 - 9;https://m.media-amazon.com/images/I/61Bo8p3BEPL.jpg
1606843354;Undercurrent: A Siren Novel;Tricia Rayburn;14 years and up;9 - 12;https://m.media-amazon.com/images/I/51DiJmZD8wL.jpg
1606844679;The Eternity Key;Bree Despain;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/91beE5uF2IL.jpg
1484707850;Elite: A Hunter novel;Mercedes Lackey;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/613VPM0G21L.jpg
1484707281;As Old as Time: A Twisted Tale;Liz Braswell;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/81WthueSQHL.jpg
031254796X;Bystander;James Preller;10 - 14 years;5 - 9;https://m.media-amazon.com/images/I/712wrCbt5ZL.jpg
0062330624;Far from the Tree;Robin Benway;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/A1TJuYtYm5L.jpg
1590521420;Road Trip: Chloe: Book 3;Melody Carlson;12 - 17 years;7 - 12;https://m.media-amazon.com/images/I/716CmIvS4AL.jpg
0061766666;Tell Me a Secret;Holly Cupala;14 years and up;9 - 12;https://m.media-amazon.com/images/I/51tep1aPYuL.jpg
1590521412;Sold Out: Chloe: Book 2;Melody Carlson;12 - 17 years;7 - 12;https://m.media-amazon.com/images/I/81rXwQ-xKsL.jpg
0689305249;FATHER'S ARCANE DAUGHTER;Konigsburg;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/41v1T0kspBL.jpg
1939100011;Sunrise;Mike Mullin;14 years and up;8 - 12;https://m.media-amazon.com/images/I/81nA7Oa139L.jpg
0375845143;The Tin Princess: A Sally Lockhart Mystery;Philip Pullman;12 - 17 years;7 - 9;https://m.media-amazon.com/images/I/91ZAPKpK+OL.jpg
1620610078;Obsidian;Jennifer L. Armentrout;14 - 18 years;10 - 12;https://m.media-amazon.com/images/I/81E0EdeuMrL.jpg
0440229251;The Great God Pan;Donna Jo Napoli;10 years and up;5 - 9;https://m.media-amazon.com/images/I/51G2S50WAXL.jpg
0440420555;Pieces of Georgia;Jen Bryant;10 - 15 years;5 - 6;https://m.media-amazon.com/images/I/81ETqA6aOVL.jpg
0060847166;Sweet Sixteen Princess;Meg Cabot;13 years and up;8 - 9;https://m.media-amazon.com/images/I/51JKOSxDCCL.jpg
1518899218;Stoked - 1969;Helene Forst;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51IqLaVuAnL.jpg
068981688X;Reluctantly Alice;Phyllis Reynolds Naylor;10 - 13 years;4 - 6;https://m.media-amazon.com/images/I/41q4WC9fr4L.jpg
0765314126;Out of Time;John Marsden;13 years and up;7 - 9;https://m.media-amazon.com/images/I/51AS7PH44QL.jpg
0689816863;Alice in April;Phyllis Reynolds Naylor;9 - 13 years;4 - 6;https://m.media-amazon.com/images/I/51QVY2XV4YL.jpg
1934813575;Scars;Cheryl Rainfield;14 years and up;9 - 12;https://m.media-amazon.com/images/I/81Z8h7q4CcL.jpg
1606844199;White Space: Book One of The Dark Passages;Ilsa J. Bick;14 - 18 years;9 and up;https://m.media-amazon.com/images/I/91nfVb2fjWL.jpg
031609904X;Stranger With My Face;Lois Duncan;12 years and up;7 and up;https://m.media-amazon.com/images/I/71xSDT5TxNL.jpg
1402284829;Jesse's Girl;Miranda Kenneally;14 - 17 years;8 - 12;https://m.media-amazon.com/images/I/91EwnWu7cLL.jpg
0679889183;Page;Tamora Pierce;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51YTk942iLL.jpg
1511911220;Rachel's Deception;Karen Ann Hopkins;14 - 17 years;10 - 12;https://m.media-amazon.com/images/I/41P4tNODC7L.jpg
0060835680;Repossessed;A. M. Jenkins;13 years and up;8 - 9;https://m.media-amazon.com/images/I/51BhxLK2obL.jpg
0375841520;The Opposite of Invisible;Liz Gallagher;14 years and up;9 and up;https://m.media-amazon.com/images/I/31gNnUuyoML.jpg
0802734499;Dead Girls Don't Lie;Jennifer Shaw Wolf;14 years and up;7 - 9;https://m.media-amazon.com/images/I/71zyx5aO7AL.jpg
1502883163;Even the Moon Has Scars;Steph Campbell;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/71Y1sl+01-L.jpg
1400315050;Curse of the Spider King;Wayne Thomas Batson;8+ years;4 - 6;https://m.media-amazon.com/images/I/51uGJfGHYDL.jpg
1523216476;When Sorrows Come;Ms Katie M John;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/61GKZLfAOVL.jpg
0152016368;Hero's Song: The First Song of Eirren;Edith Pattou;10 - 12 years;5 - 7;https://m.media-amazon.com/images/I/51KR6xttfIL.jpg
1502596873;Kate Triumph;Shari Arnold;12 - 17 years;10 - 12;https://m.media-amazon.com/images/I/511UhmSkDqL.jpg
099733584X;Corroded;Carrie Dalby;13 - 17 years;8 - 12;https://m.media-amazon.com/images/I/712U1uEoeEL.jpg
1417737336;Trials Of Death;Darren Shan;13 - 17 years;5 - 6;https://m.media-amazon.com/images/I/51wEjK4-LVL.jpg
1417737328;The Vampire Prince;Darren Shan;13 - 17 years;5 - 6;https://m.media-amazon.com/images/I/518N3Sqz7KL.jpg
0141329149;Puffin Vamoose!;Meg Rosoff;8 - 12 years;3 - 7;https://m.media-amazon.com/images/I/515X889eFJL.jpg
0060573740;Luna Bay #5: Hawaii Five-Go!: A Roxy Girl Series;Francess Lantz;9 years and up;7 - 9;https://m.media-amazon.com/images/I/51nXY6KykUL.jpg
0152054138;Funny Little Monkey;Andrew Auseon;14 years and up;9 - 12;https://m.media-amazon.com/images/I/611uo3fTDpL.jpg
1616957034;The Devil and Winnie Flynn;Micol Ostow;14 years and up;9 and up;https://m.media-amazon.com/images/I/91fKpHn4edL.jpg
1416978305;Beautiful;Amy Reed;14 years and up;9 - 12;https://m.media-amazon.com/images/I/81K3nQkIzVL.jpg
1595547959;If We Survive;Andrew Klavan;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/61vVjJCUvkL.jpg
1550747827;Men of Stone;Gayle Friesen;10 - 14 years;7 - 9;https://m.media-amazon.com/images/I/51oSoiBTRjL.jpg
0385733259;Prizefighter en Mi Casa;e.E. Charlton-Trujillo;10 - 12 years;5 - 7;https://m.media-amazon.com/images/I/512NclTJLJL.jpg
1847801005;When I Was Joe;Keren David;12 - 15 years;7 - 10;https://m.media-amazon.com/images/I/51LeikqKLiL.jpg
0316014559;Sweethearts;Sara Zarr;12 years and up;7 and up;https://m.media-amazon.com/images/I/316ZWrd7psL.jpg
0786851740;My Brother's Keeper;Patricia McCormick;10 - 11 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/41K0PAY7CGL.jpg
077105646X;The Secret of the Deep Woods;Roy MacGregor;8 - 12 years;4 - 7;https://m.media-amazon.com/images/I/71eoXsR5AYL.jpg
0147509882;Once Upon a Kiss;Robin Palmer;12 years and up;7 - 9;https://m.media-amazon.com/images/I/91aK5AaE6hL.jpg
0590428764;Something's Rotten in the State of Maryland;Laura A. Sonnenmark;12 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/81ctaS-UEvL.jpg
1423116577;The Marked;Inara Scott;READINGAGE_MISSING_AZ;5 - 9;https://m.media-amazon.com/images/I/51E-7MH1kWL.jpg
168281033X;Abby and the Cute One;Erin Butler;12 - 18 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51jHp2pOKGL.jpg
0689839057;Among the Betrayed;Margaret Peterson Haddix;9 - 12 years;4 - 9;https://m.media-amazon.com/images/I/91k8BTWdS0L.jpg
0803717989;Promise Me the Moon;Joyce Annette Barnes;10 years and up;7 - 9;https://m.media-amazon.com/images/I/51BGSYPZGPL.jpg
0595339123;The Shell Lady's Daughter;Carole Adler;4 - 12 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/61SSVmt3dvL.jpg
1440584605;Who Is Mackie Spence?;Lin Kaymer;14 - 18 years;7 - 9;https://m.media-amazon.com/images/I/51ktG+mePHL.jpg
0385737254;Vampire High: Sophomore Year;Douglas Rees;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/515R1ZtPnaL.jpg
0385744145;Trust Me, I'm Trouble;Mary Elizabeth Summer;12 years and up;7 - 9;https://m.media-amazon.com/images/I/41f+Iv-OpTL.jpg
1550419501;Zero;Diane Tullson;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51rsgyL777L.jpg
1936558025;The Lens and the Looker: Book #1 of the Verona Series;Lory S. Kaufman;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51N8b9FvQgL.jpg
0765334437;Antigoddess;Kendare Blake;12 - 18 years;7 - 9;https://m.media-amazon.com/images/I/819K7LphQiS.jpg
1416995552;It's Not Summer Without You;Jenny Han;13+ years;7 - 9;https://m.media-amazon.com/images/I/71-LAZ1IwIL.jpg
0061175706;Faketastic;Alexa Young;8 - 12 years;3 - 7;https://m.media-amazon.com/images/I/51TGcLn4aeL.jpg
125003633X;Strange Sweet Song: A Novel;Adi Rule;14 - 18 years;9 - 12;https://m.media-amazon.com/images/I/713j1vphq8L.jpg
1452658994;Sweet Addiction;Maya Banks;18 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51FHbR2FrnL.jpg
0689712065;Don't Hurt Laurie;Willo Davis Roberts;8 - 12 years;3 - 7;https://m.media-amazon.com/images/I/61S7+e1OFTL.jpg
1599902710;Two Parties, One Tux, and a Very Short Film about The Grapes of Wrath;Steven Goldman;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/71F74mJ2L7L.jpg
0316273341;Nightblood;Elly Blake;12 years and up;7 and up;https://m.media-amazon.com/images/I/51HwSwl2DuL.jpg
1481415360;Swatch Out!;Chloe Taylor;8 - 12 years;3 - 7;https://m.media-amazon.com/images/I/81Tr6NxJO9L.jpg
080278786X;Lily Dale: Connecting;Wendy Corsi Staub;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/71z1+UWZKKL.jpg
1481409417;Pay It Forward: Young Readers Edition;Catherine Ryan Hyde;8 - 12 years;3 - 7;https://m.media-amazon.com/images/I/51c0wbcMuzL.jpg
0439944333;Life as We Knew it;Susan Pfeffer;11+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51qSHIXlR7L.jpg
0689316364;On Fortune's Wheel;Voigt;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/51PWVRGZVTL.jpg
0062114948;Echoes of Us;Kat Zhang;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/41L0XLASWhL.jpg
0763665339;Utopia, Iowa;Brian Yansky;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/91Mxa5CYQ4L.jpg
0763663875;Read Between the Lines;Jo Knowles;14 - 17 years;9 and up;https://m.media-amazon.com/images/I/910mRrj8mPL.jpg
1447202457;One Crow Alone;S D Crockett;12 - 18 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/91uyl2lRp0L.jpg
0062293664;The Countdown;Kimberly Derting;14 years and up;9 - 12;https://m.media-amazon.com/images/I/41ggxbdJxPL.jpg
1421521881;NORA: The Last Chronicle of Devildom, Vol. 9;Kazunari Kakei;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/71xT6emoZvL.jpg
0310717906;Glamour;Melody Carlson;13 - 16 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/419TPC+BL0L.jpg
0062293702;Even in Paradise;Chelsey Philpot;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/51ZFMZEAJlL.jpg
0606171762;Thirteen Days To Midnight;Patrick Carman;12 - 14 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51E2Y3d9l0L.jpg
1416975071;Far from You;Lisa Schroeder;14 years and up;9 - 12;https://m.media-amazon.com/images/I/615QZbNpo9L.jpg
1595141804;All About Vee;C. Leigh Purtill;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51pwPSWVDkL.jpg
054785501X;Flyaway;Helen Landalf;12 years and up;7 - 12;https://m.media-amazon.com/images/I/71wtPs9MYYL.jpg
0440419018;Remote Man;Elizabeth Honey;10 - 12 years;5 - 6;https://m.media-amazon.com/images/I/51QcqWAG39L.jpg
1595141162;Love, Meg;C. Leigh Purtill;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/517uKYJmbiL.jpg
1416959416;The Secret Life of Prince Charming;Deb Caletti;12 years and up;7 - 9;https://m.media-amazon.com/images/I/61hGszTGcUL.jpg
1408817691;This Is Not Forgiveness;Celia Rees;14 years and up;9 and up;https://m.media-amazon.com/images/I/51+q9lgBR1L.jpg
0373212593;Zenith;Sasha Alsberg;13 years and up;10 - 12;https://m.media-amazon.com/images/I/81A9x81nf3L.jpg
0756911125;What Janie Found;Caroline B. Cooney;Baby - 13 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/516SXVG3drL.jpg
0152046968;Pacific Crossing;Gary Soto;8 - 12 years;3 - 7;https://m.media-amazon.com/images/I/91KJEqo5rJL.jpg
1441821333;Plain Kate;Erin Bow;12 - 14 years;7 - 9;https://m.media-amazon.com/images/I/71FwAplZvmL.jpg
1589971957;Just Like Ice Cream;Lissa Halls Johnson;12 - 15 years;10 - 12;https://m.media-amazon.com/images/I/416zEpquEML.jpg
1627791914;Forever for a Year;B. T. Gottfred;17 - 18 years;10 - 12;https://m.media-amazon.com/images/I/71RwAlo1HlL.jpg
1939371570;Crisanta Knight: The Severance Game;Geanna Culbertson;12 years and up;7 - 9;https://m.media-amazon.com/images/I/71llp2mHLuL.jpg
0553269313;Kiss Me, Creep;Marian Woodruff;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/71xYW6cMWwL.jpg
1416913351;Head Games;Mariah Fredericks;12 years and up;7 - 9;https://m.media-amazon.com/images/I/5105XT1J5PL.jpg
1250049385;Dirty Wings: A Novel;Sarah McCarry;14 - 18 years;8 - 12;https://m.media-amazon.com/images/I/81H147ttM3L.jpg
0310729505;Hit;Lorie Ann Grover;15 years and up;10 - 12;https://m.media-amazon.com/images/I/71wtZW0mTTL.jpg
0385754582;I Remember You;Cathleen Davitt Bell;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/A1s92R0WuAL.jpg
1442341955;Blood Red Road;Moira Young;14 years and up;9 - 12;https://m.media-amazon.com/images/I/61h1RF12nxL.jpg
1416978658;Something, Maybe;Elizabeth Scott;14 years and up;10 - 12;https://m.media-amazon.com/images/I/41No3kKE6vL.jpg
1620079070;A Dangerous Year;Kes Trester;13 - 18 years;8 - 12;https://m.media-amazon.com/images/I/71IxHz14wSL.jpg
155469390X;Hummingbird Heart;Robin Stevenson;READINGAGE_MISSING_AZ;8 - 12;https://m.media-amazon.com/images/I/515T9NJfuEL.jpg
1250084075;Way To Game The Walk Of Shame;Jenn P. Nguyen;12 - 18 years;7 - 9;https://m.media-amazon.com/images/I/81+mBFlkClL.jpg
0310742307;Doon;Carey Corp;15 years and up;10 - 12;https://m.media-amazon.com/images/I/61Dbxt6ZtmL.jpg
006231890X;The Selection Series Boxed Set;Kiera Cass;13 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/91Nr6m9dkEL.jpg
